M 50-43-43-15-22-000-0060-001    203 533000 0 533000 RES 
S 50-43-44-23-05-001-1080-001    108N 533000 0 533000 RES 
S 50-43-44-23-06-002-1040-001    104S 533000 0 533000 RES 
N 50-43-43-10-04-000-0250-001     558089 25000 533089 RES 
N 50-43-43-03-06-000-0220-001     558753 25000 533753 RES 
C 50-43-43-26-19-000-0010-001    1 534000 0 534000 RES 
C 50-43-43-27-64-000-3080-001    308 534000 0 534000 RES 
M 50-43-43-15-22-000-0030-001    103 534000 0 534000 RES 
S 50-43-44-35-13-001-0023-001    2C-I 534000 0 534000 RES 
M 50-43-43-14-07-000-0682-001     560277 25000 535277 RES 
M 50-43-43-22-18-000-6050-001    A605 535380 0 535380 RES 
M 50-43-43-22-18-001-6050-001    B-605 535380 0 535380 RES 
S 50-43-44-26-09-001-5050-001    505-N 560462 25000 535462 RES 
N 50-43-43-03-13-000-0110-001     560675 25000 535675 RES 
M 50-43-43-15-35-000-2070-001    207 536000 0 536000 RES 
M 50-43-43-15-35-000-2090-001    209 536000 0 536000 RES 
M 50-43-43-15-35-000-2100-001    210 536000 0 536000 RES 
S 50-43-44-23-11-000-5010-001    501 536000 0 536000 RES 
S 50-43-44-26-04-001-3010-001    N-301 536000 0 536000 RES 
S 50-43-44-26-04-001-3040-001    N-304 536000 0 536000 RES 
M 50-43-43-15-33-001-1020-001    102 561262 25000 536262 RES 
M 50-43-43-14-21-000-3090-001    R-309 561659 25000 536659 RES 
M 50-43-43-14-21-000-5190-001    519R 537000 0 537000 RES 
S 50-43-44-23-05-003-3010-001    301E 537000 0 537000 RES 
S 50-43-44-23-06-002-5060-001    506 537000 0 537000 RES 
S 50-43-44-35-18-001-6040-001    604N 562000 25000 537000 RES 
N 50-43-43-10-10-000-0190-001     562195 25000 537195 RES 
M 50-43-43-23-05-008-0430-001     562332 25000 537332 RES 
C 50-43-43-26-05-000-4010-001    401 562725 25000 537725 RES 
M 50-43-43-14-21-000-2210-001    R-221 563000 25000 538000 RES 
M 50-43-43-15-08-000-0380-001     538718 0 538718 RES 
C 50-43-43-26-10-000-1010-001    101 564000 25000 539000 RES 
M 50-43-43-14-21-000-6180-001    618R 539000 0 539000 RES 
N 50-43-42-34-03-000-0710-001     564277 25000 539277 RES 
N 50-43-43-10-02-000-0040-001     564297 25000 539297 RES 
C 50-43-43-27-54-000-0054-001    5-D 564372 25000 539372 RES 
N 50-43-42-34-07-000-0130-001     564945 25000 539945 RES 
S 50-43-44-35-05-001-8030-001    803 540000 0 540000 RES 
S 50-43-44-35-13-001-0048-001    4H-I 540000 0 540000 RES 
S 50-43-44-35-13-002-0048-001    4H-II 540000 0 540000 RES 
S 50-43-44-35-13-002-0057-001    5G-II 540000 0 540000 RES 
S 50-43-44-14-02-001-2020-001    202-N 565122 25000 540122 RES 
S 50-43-44-14-02-002-2070-001    207S 565122 25000 540122 RES 
M 50-43-43-15-08-000-0462-001     565180 25000 540180 RES 
M 50-43-43-14-21-000-5070-001    507 565460 25000 540460 RES 
M 50-43-43-14-21-000-6150-001    615R 565689 25000 540689 RES 
C 50-43-43-27-67-000-2080-001    2-H 566000 25000 541000 RES 
M 50-43-43-14-21-000-2200-001    R-220 541000 0 541000 RES 
M 50-43-43-23-11-000-0260-001    PH-B 566000 25000 541000 RES 
N 50-43-43-10-11-000-0030-001     566247 25000 541247 RES 
M 50-43-43-23-05-006-0090-001    EAST BLDG 566794 25000 541794 RES 
C 50-43-43-26-11-000-0022-001    2-B 542000 0 542000 RES 
M 50-43-43-14-23-000-3050-001    305 542000 0 542000 RES 
M 50-43-43-15-35-000-7020-001    702 542000 0 542000 RES 
S 50-43-44-15-24-000-0120-001    120 542000 0 542000 RES 
S 50-43-44-15-29-000-0090-001    9 542000 0 542000 RES 
S 50-43-44-23-05-003-4010-001    401E 542000 0 542000 RES 
S 50-43-44-23-05-003-5030-001    503E 542000 0 542000 RES 
S 50-43-44-23-06-002-4070-001    407 542000 0 542000 RES 
S 50-43-44-23-08-002-1020-001    102S 542000 0 542000 RES 
S 50-43-44-35-02-000-6080-001    608 542000 0 542000 RES 
S 50-43-44-35-18-001-4040-001    404N 542000 0 542000 RES 
S 50-43-44-35-18-002-4040-001    404S 542000 0 542000 RES 
S 50-43-44-23-08-001-3030-001    303N 567994 25500 542494 RES 
S 50-43-44-26-04-002-2050-001    S-205 567635 25000 542635 RES 
C 50-43-43-26-07-000-3030-001    303 543000 0 543000 RES 
C 50-43-43-26-07-000-3040-001    304 543000 0 543000 RES 
S 50-43-44-23-05-002-2010-001    201S 543000 0 543000 RES 
M 50-43-43-23-14-000-2010-001    201 543951 0 543951 RES 
C 50-43-43-26-07-000-1010-001    101 544000 0 544000 RES 
C 50-43-43-27-67-000-5030-001    5-C 544000 0 544000 RES 
S 50-43-44-35-13-002-0033-001    3C-II 544000 0 544000 RES 
S 50-43-44-26-05-002-3010-001    301S 569049 25000 544049 RES 
N 50-43-43-10-02-000-0150-001     569200 25000 544200 RES 
S 50-43-44-26-08-001-3060-001    N-306 569367 25000 544367 RES 
S 50-43-44-26-05-001-2020-001    202N 545000 0 545000 RES 
M 50-43-43-15-27-000-0414-001    414-C 570105 25000 545105 RES 
M 50-43-43-14-10-005-0440-001     571105 25500 545605 RES 
S 50-43-44-26-04-002-5050-001    S-505 570897 25000 545897 RES 
M 50-43-43-14-21-004-2190-001    219R 570925 25000 545925 RES 
S 50-43-44-23-06-003-4020-001    402 546000 0 546000 RES 
S 50-43-44-35-19-001-0062-001    6B-I 546000 0 546000 RES 
N 50-43-42-34-01-000-0170-001     571138 25000 546138 RES 
C 50-43-43-27-36-000-0080-001     571984 25000 546984 RES 
C 50-43-43-26-11-000-0011-001    1A 547000 0 547000 RES 
C 50-43-43-27-63-000-4080-001    4H 547000 0 547000 RES 
N 50-43-43-10-04-000-0310-001     572000 25000 547000 RES 
S 50-43-44-26-05-001-3060-001    306N 547000 0 547000 RES 
M 50-43-43-22-07-000-3820-001     572323 25000 547323 RES 
S 50-43-44-26-05-002-2050-001    205S 573012 25500 547512 RES 
N 50-43-42-34-05-000-0170-001     573110 25500 547610 RES 
S 50-43-44-15-01-000-0150-001     573155 25500 547655 RES 
C 50-43-43-27-65-000-3060-001    3F 548000 0 548000 RES 
M 50-43-43-14-21-004-5130-001    513R 548000 0 548000 RES 
S 50-43-44-23-08-002-4040-001    404S 573272 25000 548272 RES 
M 50-43-43-22-18-000-6220-001    A622 573365 25000 548365 RES 
M 50-43-43-23-11-000-0270-001    PH-C 549000 0 549000 RES 
S 50-43-44-35-19-002-0025-001    2E-II 574000 25000 549000 RES 
C 50-43-43-27-67-000-2070-001    2-G 575000 25000 550000 RES 
S 50-43-44-35-13-001-0067-001    6G-I 550000 0 550000 RES 
S 50-43-44-35-13-002-0067-001    6G-II 550000 0 550000 RES 
S 50-43-44-14-02-001-3070-001    307-N 576203 25500 550703 RES 
N 50-43-43-03-08-000-0240-001     575725 25000 550725 RES 
S 50-43-44-15-29-000-0080-001    8 551000 0 551000 RES 
S 50-43-44-23-08-001-1020-001    102N 551000 0 551000 RES 
S 50-43-44-23-11-000-6010-001    601 551000 0 551000 RES 
M 50-43-43-22-18-001-4270-001    427B 576380 25000 551380 RES 
M 50-43-43-14-23-000-4050-001    405 552000 0 552000 RES 
S 50-43-44-15-29-000-0140-001    14 552000 0 552000 RES 
S 50-43-44-23-05-003-5010-001    501E 552000 0 552000 RES 
M 50-43-43-15-08-000-0180-001     577216 25000 552216 RES 
M 50-43-43-14-21-004-6130-001    613R 553000 0 553000 RES 
M 50-43-43-22-26-000-1020-001    102 553000 0 553000 RES 
M 50-43-43-22-26-000-2020-001    202 553000 0 553000 RES 
M 50-43-43-22-04-000-0050-001     578364 25000 553364 RES 
N 50-43-42-34-11-000-0070-001     578476 25000 553476 RES 
S 50-43-44-23-08-002-5030-001    503-S 578551 25000 553551 RES 
C 50-43-43-27-64-000-4070-001    407 554000 0 554000 RES 
C 50-43-43-27-64-000-4080-001     554000 0 554000 RES 
S 50-43-44-35-13-002-0043-001    004 554000 0 554000 RES 
M 50-43-43-22-18-001-5210-001    521B 554380 0 554380 RES 
S 50-43-44-35-19-001-0053-001    5C-I 555000 0 555000 RES 
M 50-43-43-22-07-000-4140-001     580019 25000 555019 RES 
M 50-43-43-14-23-000-3080-001    308 580663 25500 555163 RES 
N 50-43-43-03-09-000-0120-001     580407 25000 555407 RES 
C 50-43-43-27-71-001-1150-001     555801 0 555801 RES 
C 50-43-43-27-67-000-1080-001    1-H 556000 0 556000 RES 
M 50-43-43-15-35-000-3060-001    306 556000 0 556000 RES 
M 50-43-43-15-35-000-3070-001    307 556000 0 556000 RES 
M 50-43-43-15-35-000-3090-001    309 556000 0 556000 RES 
S 50-43-44-15-29-000-0210-001    PH-4 581000 25000 556000 RES 
S 50-43-44-26-08-001-4060-001    N-406 581338 25000 556338 RES 
S 50-43-44-14-04-000-3250-001    325 557000 0 557000 RES 
S 50-43-44-23-06-002-5020-001    502 557000 0 557000 RES 
M 50-43-43-15-34-000-3040-001    304 582077 25000 557077 RES 
S 50-43-44-15-01-000-0170-001     582691 25000 557691 RES 
M 50-43-43-15-22-000-0090-001    104 558000 0 558000 RES 
S 50-43-44-23-05-001-4010-001    401N 558000 0 558000 RES 
M 50-43-43-14-21-000-6040-001    R-604 583830 25000 558830 RES 
M 50-43-43-15-22-000-0100-001    206 559000 0 559000 RES 
M 50-43-43-14-10-002-0301-001     584440 25000 559440 RES 
M 50-43-43-15-03-000-0491-001     584579 25000 559579 RES 
M 50-43-43-23-05-002-0090-001     584924 25000 559924 RES 
N 50-43-43-03-09-000-0201-001     584951 25000 559951 RES 
S 50-43-44-26-05-001-3020-001    302N 560000 0 560000 RES 
S 50-43-44-26-05-002-3060-001    306S 560000 0 560000 RES 
S 50-43-44-35-13-001-0077-001    7G-I 560000 0 560000 RES 
S 50-43-44-35-13-002-0068-001    6H-II 560000 0 560000 RES 
S 50-43-44-35-13-002-0077-001    7G-II 560000 0 560000 RES 
M 50-43-43-14-21-000-4200-001    R-420 561000 0 561000 RES 
S 50-43-44-23-05-002-3020-001    302S 586000 25000 561000 RES 
S 50-43-44-23-06-003-5020-001    502W 561000 0 561000 RES 
M 50-43-43-22-18-001-5220-001    B522 586380 25000 561380 RES 
M 50-43-43-15-23-000-2020-001    202 586659 25000 561659 RES 
M 50-43-43-22-07-000-4981-001     586919 25000 561919 RES 
C 50-43-43-26-11-000-0031-001    3-A 562000 0 562000 RES 
C 50-43-43-26-11-000-0033-001    3-C 562000 0 562000 RES 
C 50-43-43-26-11-000-0034-001    3-D 562000 0 562000 RES 
M 50-43-43-14-23-000-5050-001    505 & 507 562000 0 562000 RES 
S 50-43-44-15-24-000-0210-001    PH 4 562000 0 562000 RES 
S 50-43-44-15-29-000-0180-001    PH-1 562000 0 562000 RES 
S 50-43-44-26-05-001-4060-001    406N 562000 0 562000 RES 
S 50-43-44-35-18-002-6040-001    604S 562000 0 562000 RES 
C 50-43-43-27-71-001-1170-001    C-117S 562101 0 562101 RES 
M 50-43-43-22-06-000-1230-001     588038 25000 563038 RES 
M 50-43-43-15-05-000-0012-001     588354 25000 563354 RES 
M 50-43-43-14-10-002-0120-001     589148 25500 563648 RES 
S 50-43-44-26-08-002-2060-001    S-206 588898 25000 563898 RES 
M 50-43-43-23-16-000-0060-001     588913 25000 563913 RES 
C 50-43-43-26-10-000-1080-001    108 564000 0 564000 RES 
C 50-43-43-26-17-000-0052-001    5B 564000 0 564000 RES 
C 50-43-43-26-17-000-0053-001    5C 564000 0 564000 RES 
C 50-43-43-26-17-000-0054-001    054 564000 0 564000 RES 
S 50-43-44-35-13-001-0053-001    5C-I 564000 0 564000 RES 
S 50-43-44-35-13-002-0053-001    5C-II 564000 0 564000 RES 
S 50-43-44-26-09-001-5020-001    502-N 589008 25000 564008 RES 
S 50-43-44-26-05-001-3010-001    301N 590164 25500 564664 RES 
M 50-43-43-22-07-000-4020-001     590376 25000 565376 RES 
C 50-43-43-27-36-000-0110-001     592057 25500 566557 RES 
N 50-43-43-03-18-000-0070-001     592152 25000 567152 RES 
C 50-43-43-27-65-000-4030-001    4C 568000 0 568000 RES 
C 50-43-43-27-65-000-4060-001    4F 568000 0 568000 RES 
N 50-43-42-34-08-000-0180-001     593125 25000 568125 RES 
N 50-43-43-10-24-000-0020-001     593976 25000 568976 RES 
S 50-43-44-14-04-000-4010-001    401 569000 0 569000 RES 
S 50-43-44-26-08-002-3060-001    S-306 600244 30500 569744 RES 
M 50-43-43-22-18-001-5130-001    513B 594788 25000 569788 RES 
S 50-43-44-23-07-001-0024-001    1-B-4 594820 25000 569820 RES 
M 50-43-43-22-18-001-4280-001    B428 570000 0 570000 RES 
M 50-43-43-23-11-000-0250-001    PH-A 570200 0 570200 RES 
M 50-43-43-22-06-000-0180-001     595457 25000 570457 RES 
S 50-43-44-26-04-002-3010-001    S-301 571000 0 571000 RES 
N 50-43-43-03-17-000-0150-001     596388 25000 571388 RES 
N 50-43-43-10-10-000-0440-001     596515 25000 571515 RES 
M 50-43-43-14-23-000-6050-001    605 572000 0 572000 RES 
M 50-43-43-15-22-000-0110-001    205 572000 0 572000 RES 
M 50-43-43-14-10-003-0111-001     597213 25000 572213 RES 
S 50-43-44-23-08-002-3020-001    302S 597575 25000 572575 RES 
N 50-43-43-03-11-000-0441-001     597928 25000 572928 RES 
S 50-43-44-26-07-002-2020-001    202-2 573000 0 573000 RES 
C 50-43-43-26-17-000-0051-001    5A 574000 0 574000 RES 
C 50-43-43-26-17-000-0055-001    5E 574000 0 574000 RES 
S 50-43-44-35-13-001-0063-001    6C-I 574000 0 574000 RES 
S 50-43-44-35-13-002-0063-001    6C-II 574000 0 574000 RES 
S 50-43-44-26-09-002-2040-001    204-S 599473 25000 574473 RES 
S 50-43-44-26-05-002-4060-001    406S 575000 0 575000 RES 
M 50-43-43-22-06-000-0550-001     600575 25000 575575 RES 
C 50-43-43-27-67-000-3080-001    3-H 576000 0 576000 RES 
M 50-43-43-22-18-000-4210-001    A421 576380 0 576380 RES 
M 50-43-43-22-18-000-4220-001    A422 576380 0 576380 RES 
M 50-43-43-22-18-001-4240-001    B424 576380 0 576380 RES 
M 50-43-43-15-06-000-0031-001     576754 0 576754 RES 
C 50-43-43-26-11-000-0053-001    5-C 602000 25000 577000 RES 
C 50-43-43-26-11-000-0054-001    5-D 602000 25000 577000 RES 
M 50-43-43-14-21-000-2060-001    R-206 577000 0 577000 RES 
M 50-43-43-14-21-000-2070-001    R-207 577000 0 577000 RES 
N 50-43-43-10-24-000-0160-001     603219 25000 578219 RES 
M 50-43-43-22-18-001-1110-001    111B 578380 0 578380 RES 
M 50-43-43-22-18-001-1120-001    B112 578380 0 578380 RES 
M 50-43-43-22-18-001-1130-001    113B 578380 0 578380 RES 
C 50-43-43-26-15-000-2010-001    201 603520 25000 578520 RES 
M 50-43-43-14-12-000-0122-001     579097 0 579097 RES 
M 50-43-43-15-05-000-0160-001     579509 0 579509 RES 
C 50-43-43-27-52-000-0040-001     604585 25000 579585 RES 
M 50-43-43-14-21-000-2150-001    R-215 604607 25000 579607 RES 
N 50-43-42-34-02-000-0831-001     605565 25000 580565 RES 
S 50-43-44-14-04-000-5250-001    525 581000 0 581000 RES 
S 50-43-44-23-11-000-8010-001    801 581000 0 581000 RES 
S 50-43-44-26-04-002-4010-001    S-401 581000 0 581000 RES 
S 50-43-44-26-04-002-4040-001    S-404 581000 0 581000 RES 
N 50-43-43-03-09-000-0100-001     606179 25000 581179 RES 
N 50-43-42-34-07-000-0022-001     606587 25000 581587 RES 
C 50-43-43-26-11-000-0042-001    4-B 582000 0 582000 RES 
C 50-43-43-26-11-000-0043-001    4-C 582000 0 582000 RES 
C 50-43-43-26-11-000-0044-001    4-D 582000 0 582000 RES 
N 50-43-43-03-13-000-0101-001     607100 25000 582100 RES 
M 50-43-43-14-21-000-4210-001    R-421 583000 0 583000 RES 
S 50-43-44-23-05-001-5080-001    508N 583000 0 583000 RES 
S 50-43-44-26-07-003-2020-001    202-3 583000 0 583000 RES 
S 50-43-44-35-13-002-0016-001    1F-II 583000 0 583000 RES 
S 50-43-44-35-18-002-1020-001    102S 608000 25000 583000 RES 
M 50-43-43-22-07-000-4611-001     583455 0 583455 RES 
M 50-43-43-23-05-028-0510-001     608906 25000 583906 RES 
C 50-43-43-27-63-000-1010-001    1-A 584000 0 584000 RES 
C 50-43-43-27-63-000-3010-001    3A 584000 0 584000 RES 
C 50-43-43-27-63-000-4010-001    4A 584000 0 584000 RES 
M 50-43-43-15-28-000-1320-001    MZ-T 585000 0 585000 RES 
M 50-43-43-15-05-000-0180-001     585120 0 585120 RES 
C 50-43-43-27-71-001-1080-001     585901 0 585901 RES 
C 50-43-43-27-67-000-4080-001    4-H 586000 0 586000 RES 
M 50-43-43-22-18-000-5210-001    521A 586380 0 586380 RES 
M 50-43-43-22-18-001-5270-001    527B 586380 0 586380 RES 
S 50-43-44-26-09-002-4020-001    402-S 611663 25000 586663 RES 
C 50-43-44-11-03-000-1305-001     611897 25000 586897 RES 
N 50-43-43-10-02-000-0011-001     612043 25000 587043 RES 
S 50-43-44-26-08-001-3030-001    N-303 612469 25000 587469 RES 
N 50-43-43-10-10-000-0240-001     612803 25000 587803 RES 
S 50-43-44-35-24-000-2040-001    204 588000 0 588000 RES 
C 50-43-43-35-02-000-0190-001     613082 25000 588082 RES 
N 50-43-42-34-05-000-0100-001     613265 25000 588265 RES 
N 50-43-43-10-01-000-0170-001     613753 25000 588753 RES 
C 50-43-43-27-43-000-0010-001    1 589000 0 589000 RES 
M 50-43-43-22-18-001-6270-001    B627 590000 0 590000 RES 
S 50-43-44-26-05-002-5060-001    PH-6-S 590000 0 590000 RES 
S 50-43-44-26-04-002-5010-001    S-501 591000 0 591000 RES 
S 50-43-44-26-04-002-5040-001    S-504 591000 0 591000 RES 
M 50-43-43-14-21-000-2130-001    R-213 616019 25000 591019 RES 
N 50-43-43-14-05-000-0060-001     616410 25000 591410 RES 
S 50-43-44-23-08-002-2020-001    202-S 592000 0 592000 RES 
M 50-43-43-22-18-000-4010-001    A401 592220 0 592220 RES 
C 50-43-44-11-05-002-1070-001    107S 617614 25000 592614 RES 
M 50-43-43-22-06-000-0640-001     617976 25000 592976 RES 
M 50-43-43-14-23-000-4100-001    410 618000 25000 593000 RES 
S 50-43-44-14-04-000-6010-001    601 593000 0 593000 RES 
S 50-43-44-14-04-000-6250-001    625 593000 0 593000 RES 
S 50-43-44-26-07-001-3020-001    1-302 593000 0 593000 RES 
S 50-43-44-15-01-000-0160-001     620947 25000 595947 RES 
M 50-43-43-15-35-000-2040-001    204 596000 0 596000 RES 
S 50-43-44-35-02-000-4060-001    406 621000 25000 596000 RES 
M 50-43-43-22-06-000-1410-001     621100 25000 596100 RES 
M 50-43-43-15-08-000-0011-001     596312 0 596312 RES 
M 50-43-43-22-18-001-6280-001    B628 596380 0 596380 RES 
M 50-43-43-23-05-007-0070-001     622312 25500 596812 RES 
C 50-43-43-26-11-000-0063-001    6-C 622000 25000 597000 RES 
C 50-43-43-26-16-000-0060-001    F 597000 0 597000 RES 
M 50-43-43-22-18-000-2130-001    A213 597000 0 597000 RES 
M 50-43-43-22-18-001-1150-001    115 622540 25000 597540 RES 
C 50-43-43-26-21-000-0060-001    6 598000 0 598000 RES 
M 50-43-43-14-23-000-2100-001    210 598000 0 598000 RES 
S 50-43-44-35-24-000-2030-001    203 598000 0 598000 RES 
M 50-43-43-14-23-000-3070-001    307 623200 25000 598200 RES 
M 50-43-43-15-06-000-0050-001     598588 0 598588 RES 
N 50-43-42-34-07-000-0230-001     623906 25000 598906 RES 
S 50-43-44-35-19-001-0035-001    003 599000 0 599000 RES 
S 50-43-44-35-19-002-0035-001    3E-II 599000 0 599000 RES 
N 50-43-42-34-08-000-0160-001     624665 25000 599665 RES 
S 50-43-44-23-08-001-2020-001    202N 601000 0 601000 RES 
S 50-43-44-26-09-001-1070-001    107-N 626275 25000 601275 RES 
C 50-43-43-26-11-000-0051-001    5-A 602000 0 602000 RES 
C 50-43-43-26-11-000-0052-001    5-B 602000 0 602000 RES 
M 50-43-43-14-21-000-3040-001    R-304 602000 0 602000 RES 
S 50-43-44-23-08-002-3050-001    305S 602000 0 602000 RES 
N 50-43-43-14-05-000-0200-001     627466 25000 602466 RES 
S 50-43-44-35-13-002-0025-001    2E-II 603000 0 603000 RES 
N 50-43-43-10-24-000-0070-001     628774 25500 603274 RES 
C 50-43-43-35-00-002-0310-001     628330 25000 603330 RES 
M 50-43-43-22-18-001-2130-001    213B 603380 0 603380 RES 
M 50-43-43-14-21-000-2090-001    R-209 604000 0 604000 RES 
M 50-43-43-14-21-000-2100-001    R-210 604000 0 604000 RES 
S 50-43-44-26-07-002-4030-001    403-2 629227 25000 604227 RES 
M 50-43-43-14-10-005-0390-001     629234 25000 604234 RES 
C 50-43-43-27-67-000-5070-001    5-G 605000 0 605000 RES 
S 50-43-44-14-04-000-7250-001    725 605000 0 605000 RES 
N 50-43-43-14-03-000-0040-001     630205 25000 605205 RES 
M 50-43-43-23-10-000-0036-001    4E 630485 25000 605485 RES 
S 50-43-44-35-02-000-1060-001    106 606000 0 606000 RES 
M 50-43-43-14-21-004-3120-001    R-312 631339 25000 606339 RES 
N 50-43-42-34-08-000-0360-001     631872 25000 606872 RES 
C 50-43-43-35-04-000-0150-001     632743 25500 607243 RES 
M 50-43-43-15-27-000-0301-001    301A 632835 25000 607835 RES 
M 50-43-43-14-23-000-3100-001    310 608000 0 608000 RES 
S 50-43-44-26-09-001-1060-001    106-N 608000 0 608000 RES 
S 50-43-44-26-09-002-1060-001    106-S 608000 0 608000 RES 
S 50-43-44-35-18-001-1020-001    102N 608000 0 608000 RES 
S 50-43-44-35-18-002-1030-001    103S 608000 0 608000 RES 
N 50-43-42-34-08-000-0210-001     633918 25000 608918 RES 
M 50-43-43-15-05-000-0140-001     609349 0 609349 RES 
M 50-43-43-15-06-000-0130-001     639624 30000 609624 RES 
C 50-43-44-11-03-000-1295-001     609672 0 609672 RES 
S 50-43-44-23-08-001-3020-001    302-N 611000 0 611000 RES 
S 50-43-44-35-02-000-2060-001    206 611000 0 611000 RES 
S 50-43-44-26-09-001-1010-001    101-N 636617 25500 611117 RES 
M 50-43-43-14-28-000-0010-001    1 636143 25000 611143 RES 
M 50-43-43-14-21-000-4040-001    R-404 612000 0 612000 RES 
M 50-43-43-14-21-000-4080-001    R-408 612000 0 612000 RES 
S 50-43-44-23-08-002-4020-001    402S 612000 0 612000 RES 
S 50-43-44-23-08-002-4050-001    405S 612000 0 612000 RES 
N 50-43-43-03-17-000-0190-001     642055 30000 612055 RES 
C 50-43-43-26-06-009-4060-001    406N 637148 25000 612148 RES 
C 50-43-44-11-05-001-2100-001    210N 637288 25000 612288 RES 
M 50-43-43-14-21-004-3050-001    R-305 613000 0 613000 RES 
S 50-43-44-26-07-001-5020-001    502-1 613000 0 613000 RES 
M 50-43-43-14-21-004-3040-001    R-304 638575 25000 613575 RES 
M 50-43-43-15-33-001-2060-001    206 638900 25000 613900 RES 
C 50-43-43-26-10-000-2010-001    201 614000 0 614000 RES 
C 50-43-43-26-10-000-2080-001    208 614000 0 614000 RES 
M 50-43-43-14-21-000-3100-001    R-310 614000 0 614000 RES 
M 50-43-43-15-08-000-0141-001     614056 0 614056 RES 
C 50-43-44-11-05-001-5100-001    510N 640492 25000 615492 RES 
C 50-43-44-11-05-001-2060-001    206N 641443 25500 615943 RES 
M 50-43-43-14-10-005-0170-001     640983 25000 615983 RES 
M 50-43-43-15-35-000-3040-001    304 616000 0 616000 RES 
M 50-43-43-15-35-000-3050-001    305 616000 0 616000 RES 
C 50-43-44-11-05-002-2060-001    206S 641443 25000 616443 RES 
S 50-43-44-14-04-000-8010-001    801 617000 0 617000 RES 
C 50-43-44-11-05-002-3060-001    306S 642511 25500 617011 RES 
M 50-43-43-22-07-000-4250-001     642532 25500 617032 RES 
M 50-43-43-22-07-000-5040-001     642104 25000 617104 RES 
M 50-43-43-14-23-000-5100-001    510 642689 25000 617689 RES 
C 50-43-43-27-46-002-0061-001    6-A WEST 643000 25000 618000 RES 
M 50-43-43-14-21-004-4050-001    405R 618000 0 618000 RES 
M 50-43-43-14-23-000-2060-001    206 618000 0 618000 RES 
S 50-43-44-35-24-000-3030-001    303 618000 0 618000 RES 
M 50-43-43-15-08-000-0450-001     643168 25000 618168 RES 
N 50-43-43-10-24-000-0030-001     643278 25000 618278 RES 
C 50-43-43-26-10-000-3010-001    301 619000 0 619000 RES 
C 50-43-43-26-10-000-3080-001    308 619000 0 619000 RES 
M 50-43-43-15-05-000-0200-001     619069 0 619069 RES 
N 50-43-43-03-03-000-0230-001     644113 25000 619113 RES 
M 50-43-43-22-07-000-4612-001     619709 0 619709 RES 
N 50-43-43-10-02-000-0070-001     645614 25000 620614 RES 
M 50-43-43-14-21-000-7090-001    PH-9 645677 25000 620677 RES 
M 50-43-43-22-07-000-3221-001     645717 25000 620717 RES 
M 50-43-43-22-18-000-2110-001    211A 620925 0 620925 RES 
S 50-43-44-23-08-001-4020-001    402 621000 0 621000 RES 
M 50-43-43-22-07-000-3850-001     646658 25000 621658 RES 
C 50-43-43-26-11-000-0064-001    6-D 622000 0 622000 RES 
M 50-43-43-14-21-000-5080-001    R-508 622000 0 622000 RES 
S 50-43-44-23-08-002-5020-001    502S 622000 0 622000 RES 
S 50-43-44-23-08-002-5050-001    505S 622000 0 622000 RES 
C 50-43-43-27-46-002-0021-001    2-A WEST 623000 0 623000 RES 
S 50-43-44-35-13-001-0035-001    3E-I 623000 0 623000 RES 
S 50-43-44-35-02-000-1090-001    109 648231 25000 623231 RES 
S 50-43-44-26-08-001-6030-001    N-603 648386 25000 623386 RES 
M 50-43-43-14-21-000-4090-001    R-409 624000 0 624000 RES 
M 50-43-43-14-21-000-4100-001    R-410 624000 0 624000 RES 
S 50-43-44-35-13-001-0014-001    1D-I 624000 0 624000 RES 
S 50-43-44-35-19-001-0045-001    4E-I 624000 0 624000 RES 
S 50-43-44-35-19-002-0026-001    2F-II 624000 0 624000 RES 
S 50-43-44-35-19-002-0045-001    4E-II 624000 0 624000 RES 
M 50-43-43-23-05-001-0190-001     649513 25000 624513 RES 
C 50-43-43-27-63-000-3020-001    3B 626000 0 626000 RES 
C 50-43-43-27-63-000-4020-001    4B 626000 0 626000 RES 
S 50-43-44-35-02-000-5060-001    506 626000 0 626000 RES 
C 50-43-44-02-03-000-0040-001     652221 26000 626221 RES 
S 50-43-44-23-07-001-0042-001    1-D-2 652454 25000 627454 RES 
C 50-43-43-27-46-002-0036-001    3-F WEST 628000 0 628000 RES 
M 50-43-43-14-23-000-3060-001    306 628000 0 628000 RES 
M 50-43-43-15-06-000-0080-001     628369 0 628369 RES 
M 50-43-43-22-18-000-3110-001    311A 628380 0 628380 RES 
M 50-43-43-22-07-000-3780-001     653626 25000 628626 RES 
M 50-43-43-22-18-001-1190-001    B-119 654380 25000 629380 RES 
M 50-43-43-14-23-000-5040-001    504 654975 25000 629975 RES 
M 50-43-43-15-35-000-4070-001    407 656000 25000 631000 RES 
M 50-43-43-15-35-000-4090-001    409 656000 25000 631000 RES 
S 50-43-44-23-08-001-5020-001    502N 631000 0 631000 RES 
S 50-43-44-35-02-000-6060-001    606 631000 0 631000 RES 
S 50-43-44-15-29-000-0070-001    7 632000 0 632000 RES 
S 50-43-44-23-08-002-6020-001    602S 632000 0 632000 RES 
S 50-43-44-23-08-002-6050-001    605S 632000 0 632000 RES 
M 50-43-43-23-12-000-0014-001    D-1 657690 25000 632690 RES 
N 50-43-43-03-20-000-0620-001     657957 25000 632957 RES 
C 50-43-43-27-46-002-0041-001    4-A WEST 633000 0 633000 RES 
