S 50-43-44-14-02-002-5050-001    505S 1104950 25000 1079950 RES 
C 50-43-43-26-05-000-3020-001    302 1080000 0 1080000 RES 
M 50-43-43-14-10-002-0270-001     1105210 25000 1080210 RES 
M 50-43-43-22-07-000-4660-001     1081038 0 1081038 RES 
M 50-43-43-14-08-000-0053-001     1106350 25000 1081350 RES 
C 50-43-43-27-36-000-0100-001     1082000 0 1082000 RES 
N 50-43-43-03-20-000-0500-001     1108372 25000 1083372 RES 
C 50-43-44-11-05-001-5050-001    505 1109000 25000 1084000 RES 
M 50-43-43-22-06-000-0231-001     1110523 25000 1085523 RES 
S 50-43-44-26-08-001-7050-001    N-705 1086000 0 1086000 RES 
C 50-43-44-11-05-001-3040-001    304N 1088000 0 1088000 RES 
M 50-43-43-14-10-003-0131-001     1113309 25000 1088309 RES 
M 50-43-43-22-17-000-0320-001    5-E 1088900 0 1088900 RES 
N 50-43-43-10-08-000-0070-001     1116258 25000 1091258 RES 
M 50-43-43-23-05-012-0233-001    1 MAJ ALLY 1091396 0 1091396 RES 
M 50-43-43-22-07-000-4450-001     1116408 25000 1091408 RES 
C 50-43-43-26-05-000-4040-001    404 1092000 0 1092000 RES 
M 50-43-43-23-12-000-0052-001    5B 1093000 0 1093000 RES 
S 50-43-44-14-02-002-4040-001    404S 1118000 25000 1093000 RES 
S 50-43-44-26-09-002-2030-001    203-S 1094000 0 1094000 RES 
M 50-43-43-15-35-000-6080-001    608 1120000 25000 1095000 RES 
M 50-43-43-23-12-000-0025-001    E-2 1095000 0 1095000 RES 
C 50-43-43-27-73-000-0030-001     1096000 0 1096000 RES 
C 50-43-43-26-05-000-7280-001    PH11 1097000 0 1097000 RES 
S 50-43-44-14-02-001-3050-001    305-N 1098000 0 1098000 RES 
S 50-43-44-14-02-002-3040-001    304S 1098000 0 1098000 RES 
S 50-43-44-23-07-003-0031-001    3-C-1 1098000 0 1098000 RES 
N 50-43-43-10-06-000-0050-001     1123808 25000 1098808 RES 
C 50-43-43-26-05-000-6020-001    602 1125000 25000 1100000 RES 
C 50-43-43-27-53-000-2010-001    A-201 1100000 0 1100000 RES 
M 50-43-43-23-07-000-0030-001    2-B 1100000 0 1100000 RES 
C 50-43-43-26-06-009-2240-001    224S 1101000 0 1101000 RES 
C 50-43-43-27-67-000-5010-001    5-A 1103000 0 1103000 RES 
M 50-43-43-22-17-000-0120-001    2-C 1103000 0 1103000 RES 
N 50-43-43-14-01-000-0241-001     1128444 25000 1103444 RES 
C 50-43-43-26-05-000-3070-001    307 1104000 0 1104000 RES 
N 50-43-43-10-06-000-0180-001     1129277 25000 1104277 RES 
M 50-43-43-14-21-000-7060-001    PH6 1130000 25500 1104500 RES 
C 50-43-43-26-03-000-0771-001     1129815 25000 1104815 RES 
M 50-43-43-14-07-000-0730-001     1130132 25000 1105132 RES 
S 50-43-44-23-18-002-6010-001    601S & C22 1131417 25000 1106417 RES 
M 50-43-43-14-21-004-0060-001    PH-6 1131764 25000 1106764 RES 
C 50-43-43-26-05-000-5040-001    504 1107000 0 1107000 RES 
M 50-43-43-15-27-000-0603-001    603C 1107000 0 1107000 RES 
M 50-43-43-23-05-006-0400-001     1107555 0 1107555 RES 
C 50-43-44-11-05-001-4040-001    404N 1108000 0 1108000 RES 
C 50-43-44-11-05-001-4060-001    406N 1108000 0 1108000 RES 
C 50-43-44-11-05-002-4040-001    404 1108000 0 1108000 RES 
C 50-43-44-11-05-002-4060-001    406S 1108000 0 1108000 RES 
M 50-43-43-15-27-000-0504-001    504-D 1108000 0 1108000 RES 
M 50-43-43-15-27-000-0604-001    604-D 1133000 25000 1108000 RES 
N 50-43-43-03-11-000-0482-001     1133000 25000 1108000 RES 
C 50-43-44-11-05-002-5050-001    505 1109000 0 1109000 RES 
S 50-43-44-26-09-001-7050-001    PH 705-N 1134113 25000 1109113 RES 
M 50-43-43-14-07-000-0420-001     1136757 25000 1111757 RES 
C 50-43-43-27-68-000-6030-001    PH-C 1137784 25500 1112284 RES 
N 50-43-43-14-07-000-0320-001     1137945 25000 1112945 RES 
N 50-43-43-03-12-000-0890-001     1138126 25000 1113126 RES 
N 50-43-43-03-18-000-0040-001     1138842 25000 1113842 RES 
M 50-43-43-14-21-000-2160-001    R-216 1114000 0 1114000 RES 
M 50-43-43-14-18-000-0010-001     1139799 25500 1114299 RES 
M 50-43-43-22-17-000-0170-001    3-B 1114800 0 1114800 RES 
M 50-43-43-23-07-000-0090-001    3B 1115000 0 1115000 RES 
M 50-43-43-15-02-000-0050-001     1116165 0 1116165 RES 
S 50-43-44-23-08-001-2010-001    201N 1117000 0 1117000 RES 
S 50-43-44-23-08-001-2060-001    206N 1117000 0 1117000 RES 
S 50-43-44-23-08-002-2010-001    201S 1117000 0 1117000 RES 
S 50-43-44-23-08-002-2060-001    206-S 1117000 0 1117000 RES 
S 50-43-44-14-02-001-4050-001    405-N 1118000 0 1118000 RES 
M 50-43-43-23-05-009-0090-001     1118921 0 1118921 RES 
C 50-43-43-26-05-000-4070-001    407 1119000 0 1119000 RES 
M 50-43-43-23-12-000-0035-001    E-3 1120000 0 1120000 RES 
C 50-43-43-26-06-009-4010-001    401N 1121000 0 1121000 RES 
C 50-43-43-26-06-009-4240-001    424S 1121000 0 1121000 RES 
C 50-43-43-26-05-000-6040-001    604 1122000 0 1122000 RES 
M 50-43-43-14-28-000-0040-001    4 1148000 25000 1123000 RES 
M 50-43-43-22-17-000-0230-001    4B 1123000 0 1123000 RES 
M 50-43-43-22-17-000-0240-001    4C 1123000 0 1123000 RES 
M 50-43-43-23-13-002-0021-001    W2-A 1148588 25500 1123088 RES 
N 50-43-43-10-04-000-0550-001     1148550 25000 1123550 RES 
C 50-43-43-26-05-000-5140-001    514 1148656 25000 1123656 RES 
M 50-43-43-22-17-000-0100-001    2A 1123800 0 1123800 RES 
N 50-43-43-14-03-000-0110-001     1124930 0 1124930 RES 
N 50-43-42-34-11-000-0080-001     1150617 25000 1125617 RES 
M 50-43-43-15-27-000-0703-001    703-C 1127000 0 1127000 RES 
N 50-43-43-03-18-000-0020-001     1153287 25000 1128287 RES 
M 50-43-43-23-05-012-0410-001     1129507 0 1129507 RES 
N 50-43-43-03-11-000-0472-001     1130099 0 1130099 RES 
C 50-43-43-27-67-000-2020-001    2-B 1156046 25500 1130546 RES 
S 50-43-44-23-08-001-4010-001    401N 1157000 25000 1132000 RES 
C 50-43-43-26-05-000-3190-001    319 1158000 25500 1132500 RES 
M 50-43-43-14-23-000-7050-001    705 1158250 25000 1133250 RES 
M 50-43-43-23-05-006-0320-001     1133469 0 1133469 RES 
M 50-43-43-22-17-000-0160-001    3-A 1133800 0 1133800 RES 
C 50-43-43-26-05-000-5060-001    506 1134000 0 1134000 RES 
M 50-43-43-22-17-000-0300-001    5-C 1134800 0 1134800 RES 
C 50-43-43-27-75-000-3010-001    PH 1160269 25000 1135269 RES 
S 50-43-44-23-18-001-4010-001    401N/CAB11 1161349 25500 1135849 RES 
S 50-43-44-26-08-001-2060-001    N-206 1161000 25000 1136000 RES 
C 50-43-43-26-05-000-7040-001    704 1137000 0 1137000 RES 
S 50-43-44-23-08-002-3010-001    301S 1137000 0 1137000 RES 
S 50-43-44-23-08-002-3060-001    306S 1137000 0 1137000 RES 
S 50-43-44-14-02-001-5040-001    504N 1138000 0 1138000 RES 
S 50-43-44-14-02-002-5040-001    504S 1138000 0 1138000 RES 
N 50-43-43-10-08-000-0150-001     1163782 25000 1138782 RES 
N 50-43-42-34-08-000-0150-001     1163984 25000 1138984 RES 
M 50-43-43-14-10-005-0450-001     1164829 25000 1139829 RES 
C 50-43-43-26-05-000-7020-001    702 1140000 0 1140000 RES 
C 50-43-43-27-53-000-1020-001    B-102 1142000 0 1142000 RES 
M 50-43-43-15-34-000-1040-001    104 1142400 0 1142400 RES 
M 50-43-43-14-26-000-0061-001     1168068 25000 1143068 RES 
M 50-43-43-22-17-000-0220-001    4A 1143800 0 1143800 RES 
S 50-43-44-26-09-001-3030-001    303-N 1144000 0 1144000 RES 
S 50-43-44-26-09-002-3030-001    303-S 1144000 0 1144000 RES 
N 50-43-43-03-05-000-0050-001     1169017 25000 1144017 RES 
N 50-43-43-03-11-000-0350-001     1169777 25000 1144777 RES 
M 50-43-43-23-07-000-0230-001    5-D 1145000 0 1145000 RES 
M 50-43-43-23-12-000-0045-001    4E 1145000 0 1145000 RES 
M 50-43-43-23-05-001-0222-001     1170012 25000 1145012 RES 
N 50-43-43-03-12-000-0810-001     1146428 0 1146428 RES 
M 50-43-43-15-23-000-3020-001    302 1172122 25500 1146622 RES 
N 50-43-43-14-06-000-0110-001     1173429 25000 1148429 RES 
C 50-43-43-26-05-000-6060-001    606 1149000 0 1149000 RES 
C 50-43-43-27-52-000-0030-001     1175205 25000 1150205 RES 
N 50-43-43-10-07-000-0220-001     1175385 25000 1150385 RES 
M 50-43-43-15-27-000-0606-001    606-T 1151000 0 1151000 RES 
M 50-43-43-15-27-000-0611-001    0611 1151000 0 1151000 RES 
M 50-43-43-14-19-000-0140-001     1177081 25000 1152081 RES 
C 50-43-43-26-05-000-2180-001    218 & 219 1178217 25000 1153217 RES 
N 50-43-43-03-11-000-0471-001     1153312 0 1153312 RES 
M 50-43-43-14-21-000-4160-001    R-416 1154000 0 1154000 RES 
M 50-43-43-23-26-000-1020-001    1B 1154000 0 1154000 RES 
M 50-43-43-23-26-000-1030-001    1-C 1154000 0 1154000 RES 
N 50-43-43-03-18-000-0050-001     1179222 25000 1154222 RES 
N 50-43-43-03-09-000-0290-001     1181199 25000 1156199 RES 
S 50-43-44-23-18-002-3030-001    303S/CAB16 1181654 25000 1156654 RES 
M 50-43-43-14-09-000-0280-001     1181663 25000 1156663 RES 
S 50-43-44-23-08-002-4010-001    401S 1157000 0 1157000 RES 
S 50-43-44-23-08-002-4060-001    406S 1157000 0 1157000 RES 
M 50-43-43-22-06-000-0130-001     1157490 0 1157490 RES 
C 50-43-43-26-05-000-3180-001    318 1158000 0 1158000 RES 
M 50-43-43-15-27-000-0704-001    0704 1158000 0 1158000 RES 
S 50-43-44-14-02-001-3010-001    301-N 1183843 25000 1158843 RES 
S 50-43-44-26-07-002-3010-001    301/302 -2 1184000 25000 1159000 RES 
N 50-43-43-03-12-000-0290-001     1185836 25000 1160836 RES 
M 50-43-43-23-05-016-0270-001    BLDG 1 1162260 0 1162260 RES 
C 50-43-43-26-05-000-7060-001    706 1164000 0 1164000 RES 
C 50-43-43-26-05-000-7070-001    707 1164000 0 1164000 RES 
N 50-43-42-34-11-000-0040-001     1189205 25000 1164205 RES 
C 50-43-43-26-05-000-2200-001    220 1165000 0 1165000 RES 
S 50-43-44-23-08-003-1030-001    103-W 1165000 0 1165000 RES 
C 50-43-44-11-05-001-5060-001    506N 1190728 25000 1165728 RES 
C 50-43-44-11-05-002-5040-001    504S 1190728 25000 1165728 RES 
S 50-43-44-26-08-002-3050-001    S-305 1166000 0 1166000 RES 
N 50-43-43-03-20-000-0590-001     1191585 25000 1166585 RES 
C 50-43-43-26-05-000-7210-001    PH-4 1167000 0 1167000 RES 
M 50-43-43-23-10-000-0024-001    2G 1167000 0 1167000 RES 
M 50-43-43-14-21-004-0050-001    PH-5 1192998 25500 1167498 RES 
N 50-43-43-03-11-000-0291-001     1167748 0 1167748 RES 
C 50-43-43-26-05-000-4180-001    418 1168000 0 1168000 RES 
C 50-43-43-26-05-000-4190-001    419 1168000 0 1168000 RES 
S 50-43-44-23-07-002-0032-001    2C2 1193000 25000 1168000 RES 
M 50-43-43-15-06-000-0110-001     1168970 0 1168970 RES 
S 50-43-44-23-09-002-0021-001    2B1 1194000 25000 1169000 RES 
N 50-43-43-03-11-000-0492-001     1169072 0 1169072 RES 
N 50-43-43-14-05-000-0191-001     1194101 25000 1169101 RES 
M 50-43-43-23-05-007-0090-001     1169516 0 1169516 RES 
M 50-43-43-22-17-000-0370-001    PH-D 1170000 0 1170000 RES 
M 50-43-43-23-05-004-0230-001     1195035 25000 1170035 RES 
C 50-43-43-26-06-009-4050-001    405N 1195150 25000 1170150 RES 
N 50-43-43-03-03-000-0240-001     1195590 25000 1170590 RES 
M 50-43-43-15-37-000-0023-001    2C 1196165 25500 1170665 RES 
M 50-43-43-15-28-001-0220-001    C-22 1171171 0 1171171 RES 
C 50-43-43-27-74-000-0010-001    A 1173000 0 1173000 RES 
M 50-43-43-14-21-000-5220-001    R-522 1174000 0 1174000 RES 
M 50-43-43-23-05-008-0311-001     1174772 0 1174772 RES 
N 50-43-43-03-12-000-0490-001     1200158 25000 1175158 RES 
M 50-43-43-15-27-000-0706-001    706-T 1176000 0 1176000 RES 
M 50-43-43-15-27-000-0711-001    0711 1176000 0 1176000 RES 
C 50-43-43-26-05-000-5010-001    501 1177000 0 1177000 RES 
S 50-43-44-23-08-001-5010-001    501N 1177000 0 1177000 RES 
S 50-43-44-23-08-001-5060-001    506-N 1177000 0 1177000 RES 
S 50-43-44-23-08-002-5010-001    501S 1177000 0 1177000 RES 
S 50-43-44-23-08-002-5060-001    506S 1177000 0 1177000 RES 
N 50-43-43-03-11-000-0462-001     1177624 0 1177624 RES 
N 50-43-42-34-02-000-1031-001     1177962 0 1177962 RES 
C 50-43-43-27-62-000-0010-001    1 1179901 0 1179901 RES 
N 50-43-42-34-01-000-0210-001     1205920 25000 1180920 RES 
C 50-43-43-27-67-000-6020-001    PH-B 1181000 0 1181000 RES 
S 50-43-44-26-08-002-4050-001    S-405 1181000 0 1181000 RES 
C 50-43-44-11-05-001-5040-001    504N 1208000 25500 1182500 RES 
M 50-43-43-23-00-004-0040-001     1183000 0 1183000 RES 
M 50-43-43-23-05-016-0110-001     1183689 0 1183689 RES 
N 50-43-43-02-01-000-0430-001     1208969 25000 1183969 RES 
M 50-43-43-23-26-000-3020-001    3B 1184000 0 1184000 RES 
M 50-43-43-23-26-000-3030-001    3-C 1184000 0 1184000 RES 
M 50-43-43-22-03-000-0022-001     1209249 25000 1184249 RES 
C 50-43-43-26-05-000-4200-001    420 1185000 0 1185000 RES 
M 50-43-43-15-02-000-0040-001     1185025 0 1185025 RES 
M 50-43-43-14-07-000-0530-001     1211039 25000 1186039 RES 
N 50-43-43-10-02-000-0111-001     1211074 25000 1186074 RES 
M 50-43-43-23-10-000-0031-001    3G 1187000 0 1187000 RES 
C 50-43-43-35-03-000-0150-001     1212211 25000 1187211 RES 
M 50-43-43-14-19-000-0040-001     1213324 25000 1188324 RES 
S 50-43-44-23-09-002-0022-001    R2B2 1214000 25500 1188500 RES 
M 50-43-43-15-27-000-0308-001    308S 1214625 25000 1189625 RES 
M 50-43-43-22-05-000-0271-001     1214758 25000 1189758 RES 
N 50-43-43-03-13-000-0031-001     1215422 25000 1190422 RES 
M 50-43-43-23-05-003-0012-001     1191483 0 1191483 RES 
M 50-43-43-22-06-000-0560-001     1191582 0 1191582 RES 
M 50-43-43-15-27-000-0705-001    0705 1217280 25000 1192280 RES 
M 50-43-43-23-05-004-0110-001     1192375 0 1192375 RES 
C 50-43-43-35-04-000-0030-001     1217461 25000 1192461 RES 
S 50-43-44-23-07-003-0032-001    3-C-2 1193000 0 1193000 RES 
M 50-43-43-22-06-000-0720-001     1193172 0 1193172 RES 
M 50-43-43-22-02-000-0081-001     1218633 25000 1193633 RES 
C 50-43-43-26-05-000-7230-001    PH6 1194000 0 1194000 RES 
C 50-43-43-26-05-000-7240-001    PH7 1194000 0 1194000 RES 
M 50-43-43-14-21-000-6160-001    616R 1194000 0 1194000 RES 
M 50-43-43-14-21-000-6220-001    R-622 1194000 0 1194000 RES 
S 50-43-44-26-09-002-4030-001    403-S 1194000 0 1194000 RES 
M 50-43-43-15-35-000-7080-001    708 1220000 25000 1195000 RES 
N 50-43-43-03-12-000-0250-001     1220133 25000 1195133 RES 
S 50-43-44-26-08-001-6060-001    N-606 1221000 25000 1196000 RES 
S 50-43-44-23-08-001-6010-001    601-N 1197000 0 1197000 RES 
S 50-43-44-23-08-002-6010-001    601S 1197000 0 1197000 RES 
S 50-43-44-23-08-002-6060-001    606S 1197000 0 1197000 RES 
S 50-43-44-14-02-001-6050-001    605-N 1198000 0 1198000 RES 
S 50-43-44-14-02-002-6040-001    604S 1198000 0 1198000 RES 
S 50-43-44-14-02-002-6050-001    605S 1198000 0 1198000 RES 
N 50-43-43-14-03-000-0050-001     1223836 25000 1198836 RES 
M 50-43-43-14-23-000-7020-001    702 1199000 0 1199000 RES 
M 50-43-43-15-27-000-0111-001    111E 1199000 0 1199000 RES 
M 50-43-43-23-26-000-4020-001    4B 1199000 0 1199000 RES 
M 50-43-43-23-26-000-4030-001    4-C 1199000 0 1199000 RES 
M 50-43-43-14-17-000-0010-001     1224254 25000 1199254 RES 
S 50-43-44-14-01-002-3010-001    301S 1226000 25000 1201000 RES 
S 50-43-44-14-01-002-3070-001    307-8S 1226000 25000 1201000 RES 
C 50-43-43-26-06-009-1100-001    110S 1227000 25500 1201500 RES 
M 50-43-43-22-06-000-0840-001     1226919 25000 1201919 RES 
C 50-43-43-26-05-000-4050-001    405 1203000 0 1203000 RES 
M 50-43-43-14-10-002-0180-001     1228756 25500 1203256 RES 
M 50-43-43-23-05-004-0090-001     1203350 0 1203350 RES 
M 50-43-43-14-23-000-6010-001    601 1229949 25500 1204449 RES 
C 50-43-43-27-71-001-2160-001     1204981 0 1204981 RES 
M 50-43-43-14-25-000-0030-001    3 1231000 25000 1206000 RES 
C 50-43-43-26-01-002-0012-001     1206253 0 1206253 RES 
N 50-43-43-03-20-000-0110-001     1231813 25000 1206813 RES 
C 50-43-43-26-05-000-7010-001    701 1207000 0 1207000 RES 
M 50-43-43-23-10-000-0038-001    4G 1207000 0 1207000 RES 
N 50-43-43-03-11-000-0442-001     1207517 0 1207517 RES 
C 50-43-44-11-05-002-5060-001    506S 1208000 0 1208000 RES 
C 50-43-43-26-05-000-7270-001    PH10 1233116 25000 1208116 RES 
M 50-43-43-14-21-004-0090-001    PH-9 1233116 25000 1208116 RES 
M 50-43-43-23-05-007-0030-001     1233676 25000 1208676 RES 
S 50-43-44-23-09-002-0023-001    R2B3 1234000 25000 1209000 RES 
N 50-43-43-03-14-000-0131-001     1234494 25000 1209494 RES 
S 50-43-44-26-09-001-5060-001    PH 506-N 1235125 25000 1210125 RES 
M 50-43-43-23-05-008-0241-001    $ DUE FIN. 1211734 0 1211734 RES 
C 50-43-43-27-62-000-0030-001    3 1212201 0 1212201 RES 
C 50-43-43-26-05-000-5050-001    505 1213000 0 1213000 RES 
S 50-43-44-23-07-002-0033-001    2-C-3 1213000 0 1213000 RES 
S 50-43-44-23-07-003-0033-001    3-C-3 1213000 0 1213000 RES 
M 50-43-43-23-26-000-5020-001    5-B 1214000 0 1214000 RES 
M 50-43-43-23-26-000-5030-001    5C 1214000 0 1214000 RES 
S 50-43-44-26-05-001-2050-001    205N 1216000 0 1216000 RES 
S 50-43-44-26-05-002-2030-001    203S 1216000 0 1216000 RES 
S 50-43-44-23-08-002-7060-001    706S 1217000 0 1217000 RES 
N 50-43-43-03-11-000-0282-001     1217148 0 1217148 RES 
N 50-43-43-10-09-000-0060-001     1242434 25000 1217434 RES 
M 50-43-43-22-06-000-0850-001     1217872 0 1217872 RES 
N 50-43-43-03-20-000-0170-001     1243975 25000 1218975 RES 
N 50-43-43-10-01-000-0100-001     1245117 25000 1220117 RES 
N 50-43-43-03-20-000-0390-001     1245767 25500 1220267 RES 
M 50-43-43-23-07-000-0290-001    PH4 1247000 25000 1222000 RES 
C 50-43-43-26-05-000-6030-001    603 1223000 0 1223000 RES 
C 50-43-43-26-05-000-6050-001    605 1223000 0 1223000 RES 
M 50-43-43-14-21-004-0080-001    PH-8 1225000 0 1225000 RES 
N 50-43-43-10-01-000-0070-001     1250037 25000 1225037 RES 
M 50-43-43-14-10-005-0380-001     1250821 25000 1225821 RES 
M 50-43-43-23-16-000-0012-001     1225842 0 1225842 RES 
S 50-43-44-26-08-002-7050-001    S-705 1226000 0 1226000 RES 
N 50-43-42-34-02-000-0961-001     1251061 25000 1226061 RES 
C 50-43-43-26-06-009-1010-001    101 1227000 0 1227000 RES 
C 50-43-43-26-06-009-1020-001    102 1227000 0 1227000 RES 
C 50-43-43-26-06-009-1090-001    109S 1227000 0 1227000 RES 
C 50-43-43-26-05-000-7130-001    713 1252954 25000 1227954 RES 
N 50-43-43-14-06-000-0400-001     1254580 25000 1229580 RES 
M 50-43-43-22-06-000-1080-001     1230311 0 1230311 RES 
C 50-43-43-26-13-000-0032-001    3B 1255974 25500 1230474 RES 
M 50-43-43-14-26-000-0040-001     1255778 25000 1230778 RES 
S 50-43-44-23-09-002-0036-001    2-C-6 1256343 25000 1231343 RES 
N 50-43-43-10-04-000-1130-001     1256771 25000 1231771 RES 
N 50-43-43-10-07-000-0240-001     1232467 0 1232467 RES 
C 50-43-43-26-05-000-7030-001    703 1233000 0 1233000 RES 
S 50-43-44-23-07-002-0034-001    4C-2 1233000 0 1233000 RES 
N 50-43-42-34-02-000-1020-001     1258660 25000 1233660 RES 
S 50-43-44-26-05-001-2030-001    203N 1236000 0 1236000 RES 
S 50-43-44-26-08-001-7060-001    N-706 1236000 0 1236000 RES 
M 50-43-43-23-05-009-0201-001     1261296 25000 1236296 RES 
N 50-43-43-03-12-000-0760-001     1236594 0 1236594 RES 
C 50-43-43-26-05-000-7180-001    PH1 1237000 0 1237000 RES 
M 50-43-43-23-05-005-0430-001     1237356 0 1237356 RES 
M 50-43-43-22-18-000-0020-001    A-RII 1263215 25000 1238215 RES 
C 50-43-43-27-71-001-1010-001     1238446 0 1238446 RES 
N 50-43-43-10-06-000-0030-001     1264845 25000 1239845 RES 
S 50-43-44-26-05-001-3050-001    305N 1241000 0 1241000 RES 
S 50-43-44-26-05-002-3030-001    303S 1241000 0 1241000 RES 
C 50-43-43-26-10-000-1030-001    103 1243000 0 1243000 RES 
S 50-43-44-26-09-001-5030-001    503-N 1244000 0 1244000 RES 
S 50-43-44-26-09-002-5030-001    503-S 1244000 0 1244000 RES 
N 50-43-43-10-02-000-0200-001     1271299 25000 1246299 RES 
N 50-43-43-10-24-000-0300-001     1271498 25000 1246498 RES 
N 50-43-43-03-09-000-0490-001     1271644 25000 1246644 RES 
M 50-43-43-23-07-000-0280-001    PH3 1247000 0 1247000 RES 
C 50-43-43-26-08-000-0052-001    5B 1272164 25000 1247164 RES 
S 50-43-44-26-09-002-6050-001    PH 605-S 1272179 25000 1247179 RES 
M 50-43-43-23-05-006-0360-001     1250060 0 1250060 RES 
N 50-43-42-34-01-000-0041-001     1275194 25000 1250194 RES 
N 50-43-43-03-09-000-0320-001     1276142 25000 1251142 RES 
M 50-43-43-22-01-002-0060-001     1276424 25000 1251424 RES 
C 50-43-43-26-05-000-7200-001    PH3 1253000 0 1253000 RES 
S 50-43-44-23-07-002-0035-001    2-C-5 1253000 0 1253000 RES 
S 50-43-44-23-07-003-0035-001    3-C-5 1253000 0 1253000 RES 
M 50-43-43-23-05-003-0171-001     1253720 0 1253720 RES 
S 50-43-44-23-09-002-0024-001    2B4 1254000 0 1254000 RES 
M 50-43-43-15-03-000-0180-001     1256061 0 1256061 RES 
N 50-43-43-10-10-000-0170-001     1281583 25000 1256583 RES 
M 50-43-43-14-07-000-0671-001     1282957 25000 1257957 RES 
M 50-43-43-22-08-000-6100-001     1257988 0 1257988 RES 
M 50-43-43-22-17-000-0190-001    3-D 1258000 0 1258000 RES 
M 50-43-43-23-26-000-1040-001    1-D 1259000 0 1259000 RES 
N 50-43-43-10-01-000-0160-001     1284800 25000 1259800 RES 
M 50-43-43-22-17-000-0360-001    PH-C 1284848 25000 1259848 RES 
M 50-43-43-15-03-000-0580-001     1260000 0 1260000 RES 
S 50-43-44-23-18-001-5010-001    501N/CAB13 1285408 25000 1260408 RES 
C 50-43-43-26-06-009-2010-001    201N 1261000 0 1261000 RES 
C 50-43-43-26-06-009-2020-001    202N 1261000 0 1261000 RES 
C 50-43-43-26-06-009-2190-001    219 1261000 0 1261000 RES 
C 50-43-43-26-06-009-2210-001    221S 1261000 0 1261000 RES 
C 50-43-43-26-06-009-2230-001    223S 1261000 0 1261000 RES 
S 50-43-44-26-05-001-3030-001    303N 1261000 0 1261000 RES 
S 50-43-44-26-05-002-4050-001    405S 1286000 25000 1261000 RES 
C 50-43-43-26-03-000-0671-001     1286602 25000 1261602 RES 
M 50-43-43-15-27-000-0610-001    610U 1287124 25500 1261624 RES 
N 50-43-43-03-10-000-0050-001     1286778 25000 1261778 RES 
N 50-43-42-34-08-000-0370-001     1287248 25000 1262248 RES 
C 50-43-43-26-10-000-1020-001    102 1263000 0 1263000 RES 
N 50-43-43-10-09-000-0020-001     1288431 25000 1263431 RES 
S 50-43-44-23-08-003-2030-001    203W 1265000 0 1265000 RES 
M 50-43-43-23-05-007-0050-001     1290815 25000 1265815 RES 
S 50-43-44-23-08-003-2010-001    201W 1266000 0 1266000 RES 
S 50-43-44-26-05-001-4050-001    405N 1266000 0 1266000 RES 
S 50-43-44-26-05-002-4030-001    403S 1266000 0 1266000 RES 
C 50-43-43-27-77-000-0072-001    PH B 1293000 25000 1268000 RES 
M 50-43-43-22-17-000-0250-001    4-D 1268000 0 1268000 RES 
M 50-43-43-23-26-000-1010-001    1A 1269000 0 1269000 RES 
C 50-43-43-26-05-000-3150-001    315 1272000 0 1272000 RES 
M 50-43-43-15-27-000-0213-001    213-E 1272000 0 1272000 RES 
S 50-43-44-23-09-002-0025-001    R2B5 1274000 0 1274000 RES 
M 50-43-43-22-07-000-4780-001     1300203 25000 1275203 RES 
S 50-43-44-14-01-001-1010-001    101N 1276000 0 1276000 RES 
N 50-43-43-10-06-000-0200-001     1301503 25000 1276503 RES 
S 50-43-44-23-07-002-0021-001    2B-1 1277000 0 1277000 RES 
M 50-43-43-23-05-009-0130-001     1279625 0 1279625 RES 
C 50-43-43-27-77-000-0071-001    PH A 1280000 0 1280000 RES 
M 50-43-43-14-21-000-2140-001    R-214 1280000 0 1280000 RES 
S 50-43-44-23-18-001-6010-001    601N/CABC9 1305021 25000 1280021 RES 
C 50-43-43-26-06-009-4040-001    404N 1281000 0 1281000 RES 
C 50-43-43-26-06-009-4190-001    419S 1281000 0 1281000 RES 
C 50-43-43-26-06-009-4200-001    420S 1281000 0 1281000 RES 
C 50-43-43-26-06-009-4230-001    423 1281000 0 1281000 RES 
M 50-43-43-15-27-000-0416-001    416-A 1281000 0 1281000 RES 
M 50-43-43-22-07-000-4050-001     1281654 0 1281654 RES 
C 50-43-43-26-05-000-3080-001    308 1282000 0 1282000 RES 
M 50-43-43-22-07-000-4790-001     1307747 25000 1282747 RES 
S 50-43-44-23-18-001-3020-001    302N/CAB12 1308465 25000 1283465 RES 
M 50-43-43-23-26-000-2010-001    2A 1284000 0 1284000 RES 
C 50-43-44-11-05-002-2100-001    210S 1309130 25000 1284130 RES 
S 50-43-44-26-08-001-2030-001    N-203 1309130 25000 1284130 RES 
S 50-43-44-26-08-002-3020-001    S-302 1309130 25000 1284130 RES 
S 50-43-44-23-08-003-3030-001    303W 1285000 0 1285000 RES 
M 50-43-43-14-25-000-0050-001    5 1286000 0 1286000 RES 
M 50-43-43-22-18-000-0010-001    R1-A 1287000 0 1287000 RES 
S 50-43-44-26-09-002-5010-001    PH 501-S 1313353 25000 1288353 RES 
M 50-43-43-23-26-000-3040-001    3D 1289000 0 1289000 RES 
M 50-43-43-14-10-005-0151-001     1315119 25000 1290119 RES 
M 50-43-43-15-27-000-0407-001    407-U 1315781 25000 1290781 RES 
S 50-43-44-26-05-001-5050-001    PH-5-N 1291000 0 1291000 RES 
S 50-43-44-26-05-002-5030-001    PH-3-S 1291000 0 1291000 RES 
S 50-43-44-26-09-001-6030-001    PH 603-N 1294000 0 1294000 RES 
